prefLabel,id,from_to,matchType,text
distribution,http://sbmi.uth.tmc.edu/ontology/ochv#C0037775,4858-4869|19431-19442|25778-25789,PREF|PREF|PREF,DISTRIBUTION|DISTRIBUTION|DISTRIBUTION
distance,http://sbmi.uth.tmc.edu/ontology/ochv#4036,4941-4948|5130-5137|5253-5261|5508-5516|5644-5652|5793-5801|6264-6272|6332-6339|8540-8548|10628-10636|10731-10739|10910-10917|11040-11047|11262-11269|11306-11313|12088-12095|12271-12279|12846-12854|12995-13003|13486-13493|13645-13652|13757-13765|14656-14664|15464-15472|16024-16031|16568-16576|17017-17024|17192-17199|17327-17334|17422-17430|17635-17643|17781-17789|18094-18101|18229-18237|18259-18266|18787-18794|19224-19231|19499-19507|20719-20726|20888-20896|31488-31495|33530-33537|33544-33551|33655-33662|33990-33997|35348-35356|35431-35439|35477-35484|35695-35702|35761-35769|35797-35805|35947-35954|36024-36032|36184-36192|36378-36386|36993-37001|37478-37486|37611-37618|37749-37756|37881-37888|38027-38034|39505-39513|39853-39861|39919-39926|40294-40302|41417-41425|41895-41902|42471-42478|43094-43102,PREF|PREF|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|SYN|PREF|PREF|SYN|SYN|SYN|PREF|SYN|PREF|PREF|PREF|SYN|SYN|SYN|PREF|SYN|PREF|PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|SYN|PREF|PREF|SYN,DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCE|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCES|DISTANCES|DISTANCE|DISTANCE|DISTANCES
distance,http://sbmi.uth.tmc.edu/ontology/ochv#C0012751,4941-4948|5130-5137|6332-6339|10910-10917|11040-11047|11262-11269|11306-11313|12088-12095|13486-13493|13645-13652|16024-16031|17017-17024|17192-17199|17327-17334|18094-18101|18259-18266|18787-18794|19224-19231|20719-20726|31488-31495|33530-33537|33544-33551|33655-33662|33990-33997|35477-35484|35695-35702|35947-35954|37611-37618|37749-37756|37881-37888|38027-38034|39919-39926|41895-41902|42471-42478,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE|DISTANCE
noise,http://sbmi.uth.tmc.edu/ontology/ochv#C0028263,5095-5099|10897-10901|10955-10959|35852-35856|36839-36843|37534-37538|37663-37667|42813-42817,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
noise,http://sbmi.uth.tmc.edu/ontology/ochv#8758,5095-5099|10897-10901|10955-10959|35852-35856|36839-36843|37534-37538|37663-37667|42813-42817,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE|NOISE
small,http://sbmi.uth.tmc.edu/ontology/ochv#C0700321,5116-5120|5702-5706|10622-10626|17210-17214|19279-19283|20882-20886|34242-34246|35754-35758,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL|SMALL
matrix,http://sbmi.uth.tmc.edu/ontology/ochv#29225,5355-5360|5488-5493|12665-12670|36159-36164|36326-36331|43751-43756|43920-43925|44120-44125,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
matrix,http://sbmi.uth.tmc.edu/ontology/ochv#C0331858,5355-5360|5488-5493|12665-12670|36159-36164|36326-36331|43751-43756|43920-43925|44120-44125,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
revealed,http://sbmi.uth.tmc.edu/ontology/ochv#C0443289,5382-5389,PREF,REVEALED
equivalent,http://sbmi.uth.tmc.edu/ontology/ochv#C0439185,5463-5472,PREF,EQUIVALENT
