prefLabel,id,from_to,matchType,text
Dimensionality,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42676,28039-28052,PREF,DIMENSIONALITY
Spontaneous,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48307,28093-28103,PREF,SPONTANEOUS
Internal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25234,28156-28163,PREF,INTERNAL
Environment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16551,28178-28188|38981-38991,PREF|PREF,ENVIRONMENT|ENVIRONMENT
Approved By,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42615,28239-28249,PREF,APPROVED BY
Research Ethics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18465,28255-28269,PREF,RESEARCH ETHICS
Ethics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39796,28264-28269,PREF,ETHICS
University,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48647,28287-28296|28328-28337|28349-28358|28365-28374,PREF|PREF|PREF|PREF,UNIVERSITY|UNIVERSITY|UNIVERSITY|UNIVERSITY
College,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61514,28298-28304,PREF,COLLEGE
Columbia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44057,28340-28347,PREF,COLUMBIA
Age,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25150,28597-28599|30358-30360|30669-30671|40459-40461,PREF|PREF|PREF|PREF,AGE|AGE|AGE|AGE
Device,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62103,28752-28757,PREF,DEVICE
Like,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77969,28774-28777,PREF,LIKE
Key,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C46002,28790-28792|29053-29055,PREF|PREF,KEY|KEY
Visual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38059,28914-28919,PREF,VISUAL
Feedback,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82652,28921-28928,PREF,FEEDBACK
Projection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25176,28954-28963|32079-32087,PREF|SYN,PROJECTION|PROJECTED
Target,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25702,29045-29050|30883-30888,PREF|PREF,TARGET|TARGET
Green,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48329,29072-29076|30913-30917,PREF|PREF,GREEN|GREEN
Instruction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42688,29089-29099|30849-30859,PREF|PREF,INSTRUCTION|INSTRUCTION
Short,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73939,29162-29166|30950-30954|40705-40709,PREF|PREF|PREF,SHORT|SHORT|SHORT
Short,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25249,29162-29166|30950-30954|40705-40709,PREF|PREF|PREF,SHORT|SHORT|SHORT
Exceed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175323,29246-29251,PREF,EXCEED
Case,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49152,29270-29273,PREF,CASE
Blue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48333,29290-29293,PREF,BLUE
White,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41261,29317-29321,PREF,WHITE
White,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48325,29317-29321,PREF,WHITE
Performance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60778,29375-29385,PREF,PERFORMANCE
Performance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25361,29375-29385,PREF,PERFORMANCE
Acquired,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85869,29411-29418|29834-29841,PREF|PREF,ACQUIRED|ACQUIRED
Siemens,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42555,29431-29437|30392-30398,PREF|PREF,SIEMENS|SIEMENS
Channel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44170,29463-29469,PREF,CHANNEL
Head,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12419,29471-29474,PREF,HEAD
Echo-Planar Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17558,29556-29574,PREF,ECHO-PLANAR IMAGING
Planar Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94954,29561-29574,PREF,PLANAR IMAGING
Run,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911,29599-29601|30488-30490,PREF|PREF,RUN|RUN
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45287,29672-29676|41241-41245,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48906,29672-29676|41241-41245,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42680,29672-29676|41241-41245,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54092,29672-29676|41241-41245,PREF|PREF,ORDER|ORDER
Scan,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17999,29760-29763|30186-30190,PREF|SYN,SCAN|SCANS
Healthy Control,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94342,29849-29863,PREF,HEALTHY CONTROL
Course,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25379,29912-29917,PREF,COURSE
Protocol,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42651,30050-30057,PREF,PROTOCOL
Identical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49034,30064-30072,PREF,IDENTICAL
Image,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48179,30223-30227,PREF,IMAGE
Male,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20197,30645-30648|38301-38304|40436-40439,PREF|PREF|PREF,MALE|MALE|MALE
Female,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16576,30656-30661|40446-40451,PREF|PREF,FEMALE|FEMALE
Training,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17705,30690-30697,PREF,TRAINING
Functional Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19609,30776-30793,PREF,FUNCTIONAL IMAGING
Standard,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44275,31346-31353|36709-36716|37157-37164,PREF|PREF|PREF,STANDARD|STANDARD|STANDARD
Standard,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81893,31346-31353|36709-36716|37157-37164,PREF|PREF|PREF,STANDARD|STANDARD|STANDARD
Response,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25755,31367-31374,PREF,RESPONSE
Regression,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18243,31391-31400,PREF,REGRESSION
Parameter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44175,31402-31410,PREF,PARAMETER
Match,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54116,31670-31674|42967-42974,PREF|SYN,MATCH|MATCHING
Template,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45677,31678-31685,PREF,TEMPLATE
Depth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25333,31717-31721,PREF,DEPTH
Local,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67263,31766-31770,PREF,LOCAL
Interest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60730,31926-31933|41840-41847,PREF|PREF,INTEREST|INTEREST
Defined,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165683,31947-31953,PREF,DEFINED
Definition,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42777,31947-31953|32202-32211,SYN|PREF,DEFINED|DEFINITION
Approach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25424,32175-32182,PREF,APPROACH
Approach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176499,32175-32182,PREF,APPROACH
DEFINITION,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43680,32202-32211,PREF,DEFINITION
Highest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25525,32337-32343,PREF,HIGHEST
Contamination,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68768,32579-32591,PREF,CONTAMINATION
Opposite,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25602,32697-32704,PREF,OPPOSITE
Consistency,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95110,32970-32980,PREF,CONSISTENCY
Pairing,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142624,33243-33249|42967-42974,PREF|SYN,PAIRING|MATCHING
Driven,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141290,33337-33342,PREF,DRIVEN
Solution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70830,33837-33844,PREF,SOLUTION
Locally,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41065,33889-33895,PREF,LOCALLY
Change,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25446,34807-34812|43791-43796,PREF|PREF,CHANGE|CHANGE
Geometric Mean,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94906,34968-34981,PREF,GEOMETRIC MEAN
Value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25712,35068-35072|35108-35112|37945-37949,PREF|PREF|PREF,VALUE|VALUE|VALUE
Reference,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25641,35098-35106,PREF,REFERENCE
Taken,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25701,35493-35497|38188-38192,PREF|PREF,TAKEN|TAKEN
Criterion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25466,35516-35524,PREF,CRITERION
Remove,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64914,36605-36610,PREF,REMOVE
True,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68850,36673-36676|37979-37982,PREF|PREF,TRUE|TRUE
Standard Error,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53323,37157-37170,PREF,STANDARD ERROR
Confidence Interval,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53324,37256-37274,PREF,CONFIDENCE INTERVAL
Confidence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43367,37256-37265,PREF,CONFIDENCE
Window,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48921,37267-37274|41289-41294,SYN|PREF,INTERVAL|WINDOW
Interval,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25543,37267-37274,PREF,INTERVAL
Text,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25704,37371-37374,PREF,TEXT
Bound,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70987,38004-38008,PREF,BOUND
Motion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75602,38362-38367,PREF,MOTION
Virtual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176264,38391-38397,PREF,VIRTUAL
Kitchen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86562,38962-38968,PREF,KITCHEN
Vector,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54169,39330-39335|41596-41601,PREF|PREF,VECTOR|VECTOR
Length,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25334,39357-39362,PREF,LENGTH
Normalized Time,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94943,39532-39546,PREF,NORMALIZED TIME
Gaussian Kernel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79422,39755-39769,PREF,GAUSSIAN KERNEL
Kernel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63630,39764-39769,PREF,KERNEL
Gravity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74992,40143-40149,PREF,GRAVITY
Actual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25274,40208-40213|40272-40275,PREF|SYN,ACTUAL|REAL
Phase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25257,40720-40724,PREF,PHASE
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48949,40903-40907,PREF,BLOCK
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86947,40903-40907,PREF,BLOCK
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61286,40903-40907,PREF,BLOCK
Trial Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49660,40945-40954,PREF,TRIAL TYPE
Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25284,40951-40954,PREF,TYPE
Low,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54722,41214-41216,PREF,LOW
Pass,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81275,41218-41221,PREF,PASS
Filter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45801,41259-41264,PREF,FILTER
Filter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41199,41259-41264,PREF,FILTER
Window,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48051,41289-41294,PREF,WINDOW
Equation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41195,41429-41436,PREF,EQUATION
Evidence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43583,41973-41980,PREF,EVIDENCE
Special,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25684,42308-42314,PREF,SPECIAL
Concern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79892,42637-42643,PREF,CONCERN
Due To,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89272,42806-42811,PREF,DUE TO
Adjacent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25408,43448-43455,PREF,ADJACENT
Stock,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48288,44130-44134,PREF,STOCK
Application,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60755,44154-44164,PREF,APPLICATION
New York,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43468,44294-44301,PREF,NEW YORK
New,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25586,44294-44296,PREF,NEW
