prefLabel,id,from_to,matchType,text
Robust,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94972,5393-5398,PREF,ROBUST
Equivalent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48793,5463-5472,PREF,EQUIVALENT
Remaining,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25649,5545-5553,PREF,REMAINING
Large,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49508,5568-5572|5720-5724|8621-8625|11198-11203|17204-17208|19194-19198|23648-23652|33517-33521|33789-33793|35157-35161,PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGER|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
Contrast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70754,5634-5641|24992-24999,PREF|PREF,CONTRAST|CONTRAST
Middle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25569,5663-5668|9026-9031|9911-9916,PREF|PREF|PREF,MIDDLE|MIDDLE|MIDDLE
Relationship,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25648,5746-5757|23892-23898|43486-43497,PREF|SYN|PREF,RELATIONSHIP|RELATED|RELATIONSHIP
Average,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37917,5827-5833|6052-6058|7643-7649|15259-15265|16574-16580|19596-19602|31904-31910|32909-32915|33383-33389|34021-34027|34896-34902|37148-37154|37983-37989|40091-40097|41294-41300|42704-42710,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE
Diagonal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62107,5871-5878|35568-35575,PREF|PREF,DIAGONAL|DIAGONAL
Subject,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48910,5980-5986|6289-6295|6391-6397|6499-6505|10385-10391|10872-10878|13545-13551|16589-16595|19610-19616|21143-21149|32633-32639|33151-33157|33666-33672|35360-35366|36123-36129|37079-37085|40192-40198|42443-42449,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT
Test,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47891,6120-6123|13805-13808|16052-16055|20304-20307,PREF|PREF|PREF|PREF,TEST|TEST|TEST|TEST
Removed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25650,6135-6141|21315-21321|28969-28975|37555-37561,PREF|PREF|PREF|PREF,REMOVED|REMOVED|REMOVED|REMOVED
Calculation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54125,6177-6186|13368-13377|17571-17580|28255-28265|31343-31351|32894-32903|34341-34350|34772-34781|35543-35553|36469-36478|36572-36581|37133-37142|39000-39009|39333-39342|43129-43138,SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN,CALCULATED|CALCULATED|CALCULATED|CALCULATION|CALCULATE|CALCULATED|CALCULATED|CALCULATED|CALCULATION|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED
Alignment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49033,6206-6214|12908-12916|12998-13006|30056-30062|31491-31499|31889-31895|32950-32956|33159-33167|33356-33364|33674-33682|34003-34011|35989-35997|36020-36028,PREF|PREF|PREF|SYN|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF,ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNED|ALIGNMENT|ALIGNED|ALIGNED|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT
Functional Map,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43434,6238-6240|31592-31594|33072-33074|33482-33484|33926-33939|33937-33939,SYN|SYN|SYN|SYN|PREF|SYN,MAP|MAP|MAP|MAP|FUNCTIONAL MAP|MAP
Map,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43433,6238-6240|31592-31594|33072-33074|33482-33484|33937-33939,PREF|PREF|PREF|PREF|PREF,MAP|MAP|MAP|MAP|MAP
Nearly,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107222,6360-6365|31667-31672|42492-42497,PREF|PREF|PREF,NEARLY|NEARLY|NEARLY
Unchanged,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71687,6367-6375|6367-6375,SYN|PREF,UNCHANGED|UNCHANGED
Fifth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54567,6725-6729,PREF,FIFTH
Fourth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54566,6750-6755|40673-40678,PREF|PREF,FOURTH|FOURTH
Fourth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49465,6750-6755|40673-40678,PREF|PREF,FOURTH|FOURTH
Presentation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61388,6921-6927|28860-28871|30688-30699,SYN|PREF|PREF,PRESENT|PRESENTATION|PRESENTATION
Left,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25229,7148-7151|10141-10144|11547-11550|28527-28530|29871-29874,PREF|PREF|PREF|PREF|PREF,LEFT|LEFT|LEFT|LEFT|LEFT
Right,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25228,7183-7187|10118-10122|10346-10350|11526-11530|11871-11875|11974-11978|12751-12755|15599-15603|16139-16143|28398-28402|28536-28540|29880-29884|38331-38335,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT
Line,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71604,7273-7276|7770-7773,PREF|PREF,LINE|LINE
Fundus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13378,7292-7297|31697-31702,PREF|PREF,FUNDUS|FUNDUS
Center,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25445,7306-7312|31712-31718|32484-32490|39572-39577,SYN|SYN|SYN|PREF,CENTRAL|CENTRAL|CENTRAL|CENTER
Row,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43378,7331-7333|12513-12515,PREF|PREF,ROW|ROW
Group,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359,7462-7466|8092-8096|17420-17424|31831-31835|33910-33914|37216-37220|37240-37244|37367-37371|37515-37519|41970-41974,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP
Separate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63803,7477-7484|8083-8090|14256-14263|17411-17418,PREF|PREF|PREF|PREF,SEPARATE|SEPARATE|SEPARATE|SEPARATE
Week,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,7520-7523|7627-7631|7748-7752|29803-29807,PREF|SYN|SYN|SYN,WEEK|WEEKS|WEEKS|WEEKS
Reliability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73622,7545-7555|10880-10890|16597-16607|19618-19628|32641-32651|41315-41325|41869-41879|42321-42331|42419-42429|42507-42517,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY
Testing,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15336,7599-7605|30111-30117,PREF|PREF,TESTING|TESTING
Gray,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48324,7765-7768|19805-19808,PREF|PREF,GRAY|GRAY
Gray,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18063,7765-7768|19805-19808,PREF|PREF,GRAY|GRAY
Error,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43369,7885-7889|19778-19782|36605-36609,PREF|PREF|PREF,ERROR|ERROR|ERROR
Volume,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25335,7951-7956|32544-32549,PREF|PREF,VOLUME|VOLUME
Volume,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43320,7951-7956|32544-32549,PREF|PREF,VOLUME|VOLUME
Number,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25337,7963-7968,PREF,NUMBER
July,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106186,7974-7977,PREF,JULY
Resolution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75906,8067-8076|11218-11227|23103-23112|23135-23141|30294-30303|33706-33713,PREF|PREF|PREF|SYN|PREF|SYN,RESOLUTION|RESOLUTION|RESOLUTION|RESOLVE|RESOLUTION|SOLUTION
Resolution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47876,8067-8076|11218-11227|23103-23112|30294-30303,PREF|PREF|PREF|PREF,RESOLUTION|RESOLUTION|RESOLUTION|RESOLUTION
Seven,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66838,8101-8105|13731-13735|14272-14276|17429-17433|18546-18550|19512-19516|20329-20333|30168-30172|39803-39807,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN
Overlap,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54669,8468-8474|9958-9968|13218-13228|14040-14050|15419-15429|22769-22775|31682-31688|39245-39251,PREF|SYN|SYN|SYN|SYN|PREF|PREF|PREF,OVERLAP|OVERLAPPING|OVERLAPPING|OVERLAPPING|OVERLAPPING|OVERLAP|OVERLAP|OVERLAP
Exhibit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96979,8613-8619|24680-24686,PREF|PREF,EXHIBIT|EXHIBIT
Development,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84377,8681-8691,PREF,DEVELOPMENT
Development,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18732,8681-8691,PREF,DEVELOPMENT
Factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25506,8730-8735|8872-8877|36213-36218,PREF|PREF|PREF,FACTOR|FACTOR|FACTOR
Frequently,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64649,9168-9177|16980-16989,PREF|PREF,FREQUENTLY|FREQUENTLY
Lead,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25552,9216-9219,PREF,LEAD
Strong,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62223,9224-9229,PREF,STRONG
Spread,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61404,9360-9365|22883-22888,PREF|PREF,SPREAD|SPREAD
Model,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16866,9417-9421|10198-10202|10553-10557|13164-13168|13574-13578|13653-13657|14458-14462|14838-14843|15382-15386|15917-15921|15939-15943|17239-17243|17372-17376|17616-17620|17692-17696|17851-17855|18385-18390|18478-18482|18525-18530|19071-19075|19770-19775|19889-19893|21486-21490|21514-21518|21695-21699|23229-23233|23412-23416|28024-28028|36995-36999|37290-37294|37677-37681|39036-39040|39052-39056|39696-39700|41601-41605|41926-41930|42132-42137|42356-42360|42609-42613|42741-42745|43346-43351|43386-43390|43455-43459,PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|SYN|PREF|PREF,MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODELS|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODELS|MODEL|MODELS|MODEL|MODELS|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODELS|MODEL|MODEL|MODEL|MODELS|MODEL|MODEL
Model,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43383,9417-9421|10198-10202|10553-10557|13164-13168|13574-13578|13653-13657|14458-14462|15382-15386|15917-15921|15939-15943|17239-17243|17372-17376|17616-17620|17692-17696|17851-17855|18478-18482|19071-19075|19889-19893|21486-21490|21514-21518|21695-21699|23229-23233|23412-23416|28024-28028|36995-36999|37290-37294|37677-37681|39036-39040|39052-39056|39696-39700|41601-41605|41926-41930|42356-42360|42609-42613|42741-42745|43386-43390|43455-43459,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL|MODEL
Signal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43382,9671-9676|40575-40580,PREF|PREF,SIGNAL|SIGNAL
Output,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47906,9738-9743,PREF,OUTPUT
Measurable,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37894,9847-9856,PREF,MEASURABLE
Data,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25474,10227-10230|10680-10683|11031-11034|11087-11090|11256-11259|11787-11790|11817-11820|12053-12056|14603-14606|16803-16806|18229-18232|21332-21335|24279-24282|25898-25901|25940-25943|26397-26400|30654-30657|32698-32701|33098-33101|34271-34274|35907-35910|36304-36307|38188-38191|38449-38452|38533-38536|39441-39444|39654-39657|42224-42227|42478-42481|42680-42683,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA
Daily,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25473,10281-10285,PREF,DAILY
Absolute,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45829,10423-10430,PREF,ABSOLUTE
Reaching,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81004,10642-10649|30964-30971,PREF|PREF,REACHING|REACHING
Data Set,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47824,10680-10687|16803-16810|25898-25905|36304-36311|42680-42687,PREF|PREF|PREF|PREF|PREF,DATA SET|DATA SET|DATA SET|DATA SET|DATA SET
Measurement,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25209,10744-10754|35143-35149|36961-36971|41227-41233|41343-41349,PREF|SYN|PREF|SYN|SYN,MEASUREMENT|MEASURE|MEASUREMENT|MEASURE|MEASURE
Estimate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25498,10835-10843|11058-11066|11182-11190|13478-13486|18532-18540|34245-34253|36220-36228|36932-36940|37091-37098|39258-39266|39516-39523|42369-42377|42845-42852|43530-43539,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|PREF|SYN|PREF|SYN,ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATED|ESTIMATE|ESTIMATED|ESTIMATE|ESTIMATED|ESTIMATE|ESTIMATION
Basis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25430,10852-10856|23423-23427|27156-27160|33080-33084|37693-37697,PREF|SYN|PREF|SYN|SYN,BASIS|BASED|BASIS|BASED|BASED
Index,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25390,11148-11152|23153-23157,PREF|PREF,INDEX|INDEX
Overall,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25605,11243-11249|24266-24272,PREF|PREF,OVERALL|OVERALL
Occurrence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25275,11357-11366|14708-14717,PREF|PREF,OCCURRENCE|OCCURRENCE
Life,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142142,11398-11401|14750-14753,PREF|PREF,LIFE|LIFE
Dominant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25487,11427-11434|11444-11451|11533-11540|11557-11564|12148-12155|12165-12172|12211-12218|12343-12350,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DOMINANT|DOMINANT|DOMINANT|DOMINANT|DOMINANT|DOMINANT|DOMINANT|DOMINANT
Question,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41116,11675-11682,PREF,QUESTION
Healthy,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115935,11863-11869|28390-28396|29708-29714|30465-30471|37732-37738|38323-38329|39809-39815,PREF|PREF|PREF|PREF|PREF|PREF|PREF,HEALTHY|HEALTHY|HEALTHY|HEALTHY|HEALTHY|HEALTHY|HEALTHY
Performed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38000,11897-11905|14288-14296|16099-16105|17452-17460|20351-20357|28469-28477|30577-30585|35894-35902|36843-36851|38357-38365|40551-40559|42953-42961,PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF,PERFORMED|PERFORMED|PERFORM|PERFORMED|PERFORM|PERFORMED|PERFORMED|PERFORMED|PERFORMED|PERFORMED|PERFORMED|PERFORMED
Significant,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41130,12080-12090|13773-13783|17757-17767,PREF|PREF|PREF,SIGNIFICANT|SIGNIFICANT|SIGNIFICANT
Dominant Hand,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114182,12211-12223|12343-12355,PREF|PREF,DOMINANT HAND|DOMINANT HAND
Column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43379,12608-12613,PREF,COLUMN
Column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61516,12608-12613,PREF,COLUMN
Multidimensional,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67503,12814-12829|35687-35702|43664-43679,PREF|PREF|PREF,MULTIDIMENSIONAL|MULTIDIMENSIONAL|MULTIDIMENSIONAL
Scaling,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67036,12831-12837|35704-35710|38755-38761|43681-43687,PREF|PREF|PREF|PREF,SCALING|SCALING|SCALING|SCALING
Space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63629,12884-12888|30161-30165|35797-35801|40944-40948,PREF|PREF|PREF|PREF,SPACE|SPACE|SPACE|SPACE
Corrected,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37934,12939-12947,PREF,CORRECTED
Reduction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157203,12957-12965|27819-27827|27913-27921,PREF|PREF|PREF,REDUCTION|REDUCTION|REDUCTION
Width,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25345,13397-13401|39224-39228,PREF|PREF,WIDTH|WIDTH
Arbitrary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84309,13422-13430|36055-36063|41054-41062|41161-41169,PREF|PREF|PREF|PREF,ARBITRARY|ARBITRARY|ARBITRARY|ARBITRARY
Spacing,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45786,13458-13464,PREF,SPACING
Best,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25432,13491-13494|15069-15072|19875-19878|39271-39274,PREF|PREF|PREF|PREF,BEST|BEST|BEST|BEST
Fit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70826,13496-13498|18405-18407|18573-18575|19895-19897|21677-21679|23207-23209|39276-39278,PREF|PREF|PREF|PREF|PREF|PREF|PREF,FIT|FIT|FIT|FIT|FIT|FIT|FIT
Combined,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25454,13665-13672|18468-18475|32376-32383,PREF|PREF|PREF,COMBINED|COMBINED|COMBINED
Independence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61366,13963-13973|14058-14068|19235-19245|24633-24643|27257-27267|37642-37652|42276-42287|42812-42823,SYN|SYN|SYN|SYN|SYN|SYN|PREF|PREF,INDEPENDENT|INDEPENDENT|INDEPENDENT|INDEPENDENT|INDEPENDENT|INDEPENDENT|INDEPENDENCE|INDEPENDENCE
Direct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62254,14155-14162|27212-27217,SYN|PREF,DIRECTLY|DIRECT
Good,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64975,14814-14817,PREF,GOOD
Correspondence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97019,14893-14906|24177-24190,PREF|PREF,CORRESPONDENCE|CORRESPONDENCE
Raw,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48188,15124-15126,PREF,RAW
Density,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45781,15527-15533|18021-18027|40475-40481,PREF|PREF|PREF,DENSITY|DENSITY|DENSITY
Surface,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25245,15584-15590|31837-31843|32183-32189|39630-39636,PREF|PREF|PREF|PREF,SURFACE|SURFACE|SURFACE|SURFACE
ADM,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113266,15736-15738,PREF,ADM
Radial,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25314,15821-15826,PREF,RADIAL
Forearm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32628,15859-15865,PREF,FOREARM
Baseline,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25213,16320-16327|19467-19474|30916-30923|35344-35351|43116-43123,PREF|PREF|PREF|PREF|PREF,BASELINE|BASELINE|BASELINE|BASELINE|BASELINE
Total,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25304,16405-16409|40287-40291,PREF|PREF,TOTAL|TOTAL
Task,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101129,16465-16468|16522-16525|16837-16840|17481-17484|19404-19407|29229-29232|29855-29858|30604-30607|31188-31191|39931-39934|40565-40568|42014-42017|42972-42975,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK|TASK
Evaluation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25214,16622-16629|18577-18585|24307-24316|32613-32620|32826-32833|43461-43470,SYN|SYN|PREF|SYN|SYN|PREF,EVALUATE|EVALUATED|EVALUATION|EVALUATE|EVALUATE|EVALUATION
Time Series,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181915,16911-16921|38660-38670|38982-38992,PREF|PREF|PREF,TIME SERIES|TIME SERIES|TIME SERIES
Time,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25207,16911-16914|38660-38663|38982-38985|40723-40726|40754-40757,PREF|PREF|PREF|PREF|PREF,TIME|TIME|TIME|TIME|TIME
Duration,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25330,16911-16914|31129-31136|38660-38663|38982-38985|40723-40726|40754-40757,SYN|PREF|SYN|SYN|SYN|SYN,TIME|DURATION|TIME|TIME|TIME|TIME
Series,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25674,16916-16921|28705-28710|38665-38670|38987-38992,PREF|PREF|PREF|PREF,SERIES|SERIES|SERIES|SERIES
Velocity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179817,17007-17014|38651-38658,PREF|PREF,VELOCITY|VELOCITY
Combination,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61517,17016-17026|18724-18734,PREF|PREF,COMBINATION|COMBINATION
Lower,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25309,17655-17659|19855-19859|35779-35783|36661-36665|37437-37441|39758-39762,PREF|PREF|PREF|PREF|PREF|PREF,LOWER|LOWER|LOWER|LOWER|LOWER|LOWER
Lower,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86568,17655-17659|19855-19859|35779-35783|36661-36665|37437-37441|39758-39762,PREF|PREF|PREF|PREF|PREF|PREF,LOWER|LOWER|LOWER|LOWER|LOWER|LOWER
Physical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25618,17884-17891|18322-18329,PREF|PREF,PHYSICAL|PHYSICAL
Probability Density,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94958,18009-18027,PREF,PROBABILITY DENSITY
Probability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54154,18009-18019|25625-25635|32214-32224,PREF|PREF|PREF,PROBABILITY|PROBABILITY|PROBABILITY
Critical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25467,18368-18375,PREF,CRITICAL
Validation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16237,18416-18425,PREF,VALIDATION
Mixture,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45305,18494-18500|41071-41077,PREF|PREF,MIXTURE|MIXTURE
